date,area_type,area_code,area_name,metric,metric_name,value
2023-07-26,nhsRegion,E40000005,South East,newAdmissions,New admissions,36.0
2023-07-26,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,29.0
2023-07-26,nhsRegion,E40000006,South West,newAdmissions,New admissions,29.0
2023-07-27,nhsRegion,E40000006,South West,newAdmissions,New admissions,36.0
2023-07-27,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,49.0
2023-07-27,nhsRegion,E40000003,London,newAdmissions,New admissions,28.0
2023-07-27,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,38.0
2023-07-27,nhsRegion,E40000010,North West,newAdmissions,New admissions,30.0
2023-07-27,nhsRegion,E40000005,South East,newAdmissions,New admissions,42.0
2023-07-27,nhsRegion,E40000007,East of England,newAdmissions,New admissions,30.0
2023-07-28,nhsRegion,E40000010,North West,newAdmissions,New admissions,22.0
2023-07-28,nhsRegion,E40000007,East of England,newAdmissions,New admissions,17.0
2023-07-28,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,39.0
2023-07-28,nhsRegion,E40000005,South East,newAdmissions,New admissions,15.0
2023-07-28,nhsRegion,E40000003,London,newAdmissions,New admissions,22.0
2023-07-28,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,28.0
2023-07-28,nhsRegion,E40000006,South West,newAdmissions,New admissions,28.0
2023-07-29,nhsRegion,E40000006,South West,newAdmissions,New admissions,23.0
2023-07-29,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,32.0
2023-07-29,nhsRegion,E40000010,North West,newAdmissions,New admissions,20.0
2023-07-29,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,29.0
2023-07-29,nhsRegion,E40000003,London,newAdmissions,New admissions,33.0
2023-07-29,nhsRegion,E40000007,East of England,newAdmissions,New admissions,14.0
2023-07-29,nhsRegion,E40000005,South East,newAdmissions,New admissions,30.0
2023-07-30,nhsRegion,E40000003,London,newAdmissions,New admissions,24.0
2023-07-30,nhsRegion,E40000010,North West,newAdmissions,New admissions,28.0
2023-07-30,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,63.0
2023-07-30,nhsRegion,E40000007,East of England,newAdmissions,New admissions,42.0
2023-07-30,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,45.0
2023-07-30,nhsRegion,E40000005,South East,newAdmissions,New admissions,42.0
2023-07-30,nhsRegion,E40000006,South West,newAdmissions,New admissions,49.0
2023-07-31,nhsRegion,E40000006,South West,newAdmissions,New admissions,33.0
2023-07-31,nhsRegion,E40000010,North West,newAdmissions,New admissions,31.0
2023-07-31,nhsRegion,E40000007,East of England,newAdmissions,New admissions,35.0
2023-07-31,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,47.0
2023-07-31,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,46.0
2023-07-31,nhsRegion,E40000005,South East,newAdmissions,New admissions,33.0
2023-07-31,nhsRegion,E40000003,London,newAdmissions,New admissions,33.0
2023-08-01,nhsRegion,E40000003,London,newAdmissions,New admissions,27.0
2023-08-01,nhsRegion,E40000005,South East,newAdmissions,New admissions,45.0
2023-08-01,nhsRegion,E40000010,North West,newAdmissions,New admissions,37.0
2023-08-01,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,60.0
2023-08-01,nhsRegion,E40000007,East of England,newAdmissions,New admissions,18.0
2023-08-01,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,52.0
2023-08-01,nhsRegion,E40000006,South West,newAdmissions,New admissions,34.0
2023-08-02,nhsRegion,E40000006,South West,newAdmissions,New admissions,31.0
2023-08-02,nhsRegion,E40000010,North West,newAdmissions,New admissions,31.0
2023-08-02,nhsRegion,E40000005,South East,newAdmissions,New admissions,55.0
2023-08-02,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,51.0
2023-08-02,nhsRegion,E40000003,London,newAdmissions,New admissions,48.0
2023-08-02,nhsRegion,E40000007,East of England,newAdmissions,New admissions,42.0
2023-08-02,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,35.0
2023-08-03,nhsRegion,E40000005,South East,newAdmissions,New admissions,39.0
2023-08-03,nhsRegion,E40000007,East of England,newAdmissions,New admissions,35.0
2023-08-03,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,65.0
2023-08-03,nhsRegion,E40000010,North West,newAdmissions,New admissions,31.0
2023-08-03,nhsRegion,E40000003,London,newAdmissions,New admissions,32.0
2023-08-03,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,48.0
2023-08-03,nhsRegion,E40000006,South West,newAdmissions,New admissions,27.0
2023-08-04,nhsRegion,E40000006,South West,newAdmissions,New admissions,21.0
2023-08-04,nhsRegion,E40000007,East of England,newAdmissions,New admissions,27.0
2023-08-04,nhsRegion,E40000010,North West,newAdmissions,New admissions,41.0
2023-08-04,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,44.0
2023-08-04,nhsRegion,E40000003,London,newAdmissions,New admissions,35.0
2023-08-04,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,39.0
2023-08-04,nhsRegion,E40000005,South East,newAdmissions,New admissions,22.0
2023-08-05,nhsRegion,E40000003,London,newAdmissions,New admissions,11.0
2023-08-05,nhsRegion,E40000005,South East,newAdmissions,New admissions,22.0
2023-08-05,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,39.0
2023-08-05,nhsRegion,E40000007,East of England,newAdmissions,New admissions,23.0
2023-08-05,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,55.0
2023-08-05,nhsRegion,E40000010,North West,newAdmissions,New admissions,39.0
2023-08-05,nhsRegion,E40000006,South West,newAdmissions,New admissions,24.0
2023-08-06,nhsRegion,E40000006,South West,newAdmissions,New admissions,36.0
2023-08-06,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,41.0
2023-08-06,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,58.0
2023-08-06,nhsRegion,E40000010,North West,newAdmissions,New admissions,47.0
2023-08-06,nhsRegion,E40000005,South East,newAdmissions,New admissions,55.0
2023-08-06,nhsRegion,E40000003,London,newAdmissions,New admissions,26.0
2023-08-06,nhsRegion,E40000007,East of England,newAdmissions,New admissions,46.0
2023-08-07,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,59.0
2023-08-07,nhsRegion,E40000005,South East,newAdmissions,New admissions,52.0
2023-08-07,nhsRegion,E40000010,North West,newAdmissions,New admissions,50.0
2023-08-07,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,64.0
2023-08-07,nhsRegion,E40000003,London,newAdmissions,New admissions,46.0
2023-08-07,nhsRegion,E40000007,East of England,newAdmissions,New admissions,37.0
2023-08-07,nhsRegion,E40000006,South West,newAdmissions,New admissions,53.0
2023-08-08,nhsRegion,E40000006,South West,newAdmissions,New admissions,35.0
2023-08-08,nhsRegion,E40000010,North West,newAdmissions,New admissions,61.0
2023-08-08,nhsRegion,E40000007,East of England,newAdmissions,New admissions,37.0
2023-08-08,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,76.0
2023-08-08,nhsRegion,E40000003,London,newAdmissions,New admissions,33.0
2023-08-08,nhsRegion,E40000005,South East,newAdmissions,New admissions,50.0
2023-08-08,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,65.0
2023-08-09,nhsRegion,E40000005,South East,newAdmissions,New admissions,36.0
2023-08-09,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,60.0
2023-08-09,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,69.0
2023-08-09,nhsRegion,E40000003,London,newAdmissions,New admissions,51.0
2023-08-09,nhsRegion,E40000007,East of England,newAdmissions,New admissions,35.0
2023-08-09,nhsRegion,E40000010,North West,newAdmissions,New admissions,47.0
2023-08-09,nhsRegion,E40000006,South West,newAdmissions,New admissions,38.0
2023-08-10,nhsRegion,E40000006,South West,newAdmissions,New admissions,40.0
2023-08-10,nhsRegion,E40000007,East of England,newAdmissions,New admissions,20.0
2023-08-10,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,74.0
2023-08-10,nhsRegion,E40000005,South East,newAdmissions,New admissions,45.0
2023-08-10,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,59.0
2023-08-10,nhsRegion,E40000010,North West,newAdmissions,New admissions,38.0
2023-08-10,nhsRegion,E40000003,London,newAdmissions,New admissions,37.0
2023-08-11,nhsRegion,E40000005,South East,newAdmissions,New admissions,42.0
2023-08-11,nhsRegion,E40000007,East of England,newAdmissions,New admissions,17.0
2023-08-11,nhsRegion,E40000010,North West,newAdmissions,New admissions,38.0
2023-08-11,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,48.0
2023-08-11,nhsRegion,E40000003,London,newAdmissions,New admissions,39.0
2023-08-11,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,50.0
2023-08-11,nhsRegion,E40000006,South West,newAdmissions,New admissions,26.0
2023-08-12,nhsRegion,E40000006,South West,newAdmissions,New admissions,26.0
2023-08-12,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,48.0
2023-08-12,nhsRegion,E40000005,South East,newAdmissions,New admissions,44.0
2023-08-12,nhsRegion,E40000007,East of England,newAdmissions,New admissions,29.0
2023-08-12,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,45.0
2023-08-12,nhsRegion,E40000010,North West,newAdmissions,New admissions,29.0
2023-08-12,nhsRegion,E40000003,London,newAdmissions,New admissions,32.0
2023-08-13,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,53.0
2023-08-13,nhsRegion,E40000010,North West,newAdmissions,New admissions,38.0
2023-08-13,nhsRegion,E40000003,London,newAdmissions,New admissions,53.0
2023-08-13,nhsRegion,E40000007,East of England,newAdmissions,New admissions,38.0
2023-08-13,nhsRegion,E40000005,South East,newAdmissions,New admissions,59.0
2023-08-13,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,77.0
2023-08-13,nhsRegion,E40000006,South West,newAdmissions,New admissions,51.0
2023-08-14,nhsRegion,E40000006,South West,newAdmissions,New admissions,40.0
2023-08-14,nhsRegion,E40000005,South East,newAdmissions,New admissions,42.0
2023-08-14,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,76.0
2023-08-14,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,61.0
2023-08-14,nhsRegion,E40000003,London,newAdmissions,New admissions,59.0
2023-08-14,nhsRegion,E40000007,East of England,newAdmissions,New admissions,39.0
2023-08-14,nhsRegion,E40000010,North West,newAdmissions,New admissions,44.0
2023-08-15,nhsRegion,E40000007,East of England,newAdmissions,New admissions,32.0
2023-08-15,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,90.0
2023-08-15,nhsRegion,E40000005,South East,newAdmissions,New admissions,53.0
2023-08-15,nhsRegion,E40000003,London,newAdmissions,New admissions,39.0
2023-08-15,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,61.0
2023-08-15,nhsRegion,E40000010,North West,newAdmissions,New admissions,42.0
2023-08-15,nhsRegion,E40000006,South West,newAdmissions,New admissions,41.0
2023-08-16,nhsRegion,E40000006,South West,newAdmissions,New admissions,41.0
2023-08-16,nhsRegion,E40000007,East of England,newAdmissions,New admissions,43.0
2023-08-16,nhsRegion,E40000010,North West,newAdmissions,New admissions,35.0
2023-08-16,nhsRegion,E40000005,South East,newAdmissions,New admissions,52.0
2023-08-16,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,60.0
2023-08-16,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,56.0
2023-08-16,nhsRegion,E40000003,London,newAdmissions,New admissions,48.0
2023-08-17,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,62.0
2023-08-17,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,62.0
2023-08-17,nhsRegion,E40000010,North West,newAdmissions,New admissions,43.0
2023-08-17,nhsRegion,E40000003,London,newAdmissions,New admissions,47.0
2023-08-17,nhsRegion,E40000007,East of England,newAdmissions,New admissions,33.0
2023-08-17,nhsRegion,E40000005,South East,newAdmissions,New admissions,36.0
2023-08-17,nhsRegion,E40000006,South West,newAdmissions,New admissions,25.0
2023-08-18,nhsRegion,E40000006,South West,newAdmissions,New admissions,24.0
2023-08-18,nhsRegion,E40000010,North West,newAdmissions,New admissions,33.0
2023-08-18,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,44.0
2023-08-18,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,59.0
2023-08-18,nhsRegion,E40000003,London,newAdmissions,New admissions,41.0
2023-08-18,nhsRegion,E40000005,South East,newAdmissions,New admissions,36.0
2023-08-18,nhsRegion,E40000007,East of England,newAdmissions,New admissions,34.0
2023-08-19,nhsRegion,E40000003,London,newAdmissions,New admissions,28.0
2023-08-19,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,33.0
2023-08-19,nhsRegion,E40000010,North West,newAdmissions,New admissions,25.0
2023-08-19,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,50.0
2023-08-19,nhsRegion,E40000005,South East,newAdmissions,New admissions,26.0
2023-08-19,nhsRegion,E40000007,East of England,newAdmissions,New admissions,31.0
2023-08-19,nhsRegion,E40000006,South West,newAdmissions,New admissions,37.0
2023-08-20,nhsRegion,E40000006,South West,newAdmissions,New admissions,34.0
2023-08-20,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,67.0
2023-08-20,nhsRegion,E40000007,East of England,newAdmissions,New admissions,33.0
2023-08-20,nhsRegion,E40000005,South East,newAdmissions,New admissions,50.0
2023-08-20,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,45.0
2023-08-20,nhsRegion,E40000003,London,newAdmissions,New admissions,39.0
2023-08-20,nhsRegion,E40000010,North West,newAdmissions,New admissions,72.0
2023-08-21,nhsRegion,E40000010,North West,newAdmissions,New admissions,53.0
2023-08-21,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,69.0
2023-08-21,nhsRegion,E40000007,East of England,newAdmissions,New admissions,31.0
2023-08-21,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,85.0
2023-08-21,nhsRegion,E40000003,London,newAdmissions,New admissions,47.0
2023-08-21,nhsRegion,E40000005,South East,newAdmissions,New admissions,56.0
2023-08-21,nhsRegion,E40000006,South West,newAdmissions,New admissions,40.0
2023-08-22,nhsRegion,E40000006,South West,newAdmissions,New admissions,43.0
2023-08-22,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,97.0
2023-08-22,nhsRegion,E40000010,North West,newAdmissions,New admissions,36.0
2023-08-22,nhsRegion,E40000003,London,newAdmissions,New admissions,42.0
2023-08-22,nhsRegion,E40000007,East of England,newAdmissions,New admissions,42.0
2023-08-22,nhsRegion,E40000005,South East,newAdmissions,New admissions,55.0
2023-08-22,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,61.0
2023-08-23,nhsRegion,E40000007,East of England,newAdmissions,New admissions,36.0
2023-08-23,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,70.0
2023-08-23,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,73.0
2023-08-23,nhsRegion,E40000003,London,newAdmissions,New admissions,47.0
2023-08-23,nhsRegion,E40000010,North West,newAdmissions,New admissions,36.0
2023-08-23,nhsRegion,E40000005,South East,newAdmissions,New admissions,35.0
2023-08-23,nhsRegion,E40000006,South West,newAdmissions,New admissions,36.0
2023-08-24,nhsRegion,E40000006,South West,newAdmissions,New admissions,42.0
2023-08-24,nhsRegion,E40000005,South East,newAdmissions,New admissions,46.0
2023-08-24,nhsRegion,E40000007,East of England,newAdmissions,New admissions,31.0
2023-08-24,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,56.0
2023-08-24,nhsRegion,E40000003,London,newAdmissions,New admissions,53.0
2023-08-24,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,86.0
2023-08-24,nhsRegion,E40000010,North West,newAdmissions,New admissions,36.0
2023-08-25,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,43.0
2023-08-25,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,64.0
2023-08-25,nhsRegion,E40000010,North West,newAdmissions,New admissions,26.0
2023-08-25,nhsRegion,E40000005,South East,newAdmissions,New admissions,44.0
2023-08-25,nhsRegion,E40000003,London,newAdmissions,New admissions,45.0
2023-08-25,nhsRegion,E40000007,East of England,newAdmissions,New admissions,21.0
2023-08-25,nhsRegion,E40000006,South West,newAdmissions,New admissions,29.0
2023-08-26,nhsRegion,E40000006,South West,newAdmissions,New admissions,26.0
2023-08-26,nhsRegion,E40000003,London,newAdmissions,New admissions,32.0
2023-08-26,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,50.0
2023-08-26,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,48.0
2023-08-26,nhsRegion,E40000005,South East,newAdmissions,New admissions,39.0
2023-08-26,nhsRegion,E40000007,East of England,newAdmissions,New admissions,22.0
2023-08-26,nhsRegion,E40000010,North West,newAdmissions,New admissions,37.0
2023-08-27,nhsRegion,E40000003,London,newAdmissions,New admissions,37.0
2023-08-27,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,75.0
2023-08-27,nhsRegion,E40000010,North West,newAdmissions,New admissions,42.0
2023-08-27,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,57.0
2023-08-27,nhsRegion,E40000007,East of England,newAdmissions,New admissions,24.0
2023-08-27,nhsRegion,E40000005,South East,newAdmissions,New admissions,24.0
2023-08-27,nhsRegion,E40000006,South West,newAdmissions,New admissions,21.0
2023-08-28,nhsRegion,E40000006,South West,newAdmissions,New admissions,49.0
2023-08-28,nhsRegion,E40000007,East of England,newAdmissions,New admissions,32.0
2023-08-28,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,72.0
2023-08-28,nhsRegion,E40000003,London,newAdmissions,New admissions,41.0
2023-08-28,nhsRegion,E40000010,North West,newAdmissions,New admissions,67.0
2023-08-28,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,97.0
2023-08-28,nhsRegion,E40000005,South East,newAdmissions,New admissions,52.0
2023-08-29,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,79.0
2023-08-29,nhsRegion,E40000007,East of England,newAdmissions,New admissions,44.0
2023-08-29,nhsRegion,E40000010,North West,newAdmissions,New admissions,62.0
2023-08-29,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,78.0
2023-08-29,nhsRegion,E40000003,London,newAdmissions,New admissions,44.0
2023-08-29,nhsRegion,E40000005,South East,newAdmissions,New admissions,64.0
2023-08-29,nhsRegion,E40000006,South West,newAdmissions,New admissions,46.0
2023-08-30,nhsRegion,E40000006,South West,newAdmissions,New admissions,59.0
2023-08-30,nhsRegion,E40000005,South East,newAdmissions,New admissions,59.0
2023-08-30,nhsRegion,E40000007,East of England,newAdmissions,New admissions,33.0
2023-08-30,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,97.0
2023-08-30,nhsRegion,E40000010,North West,newAdmissions,New admissions,48.0
2023-08-30,nhsRegion,E40000003,London,newAdmissions,New admissions,59.0
2023-08-30,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,90.0
2023-08-31,nhsRegion,E40000005,South East,newAdmissions,New admissions,45.0
2023-08-31,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,55.0
2023-08-31,nhsRegion,E40000003,London,newAdmissions,New admissions,52.0
2023-08-31,nhsRegion,E40000010,North West,newAdmissions,New admissions,46.0
2023-08-31,nhsRegion,E40000007,East of England,newAdmissions,New admissions,31.0
2023-08-31,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,82.0
2023-08-31,nhsRegion,E40000006,South West,newAdmissions,New admissions,48.0
2023-09-01,nhsRegion,E40000006,South West,newAdmissions,New admissions,36.0
2023-09-01,nhsRegion,E40000007,East of England,newAdmissions,New admissions,32.0
2023-09-01,nhsRegion,E40000005,South East,newAdmissions,New admissions,36.0
2023-09-01,nhsRegion,E40000003,London,newAdmissions,New admissions,46.0
2023-09-01,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,79.0
2023-09-01,nhsRegion,E40000010,North West,newAdmissions,New admissions,35.0
2023-09-01,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,86.0
2023-09-02,nhsRegion,E40000007,East of England,newAdmissions,New admissions,36.0
2023-09-02,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,68.0
2023-09-02,nhsRegion,E40000005,South East,newAdmissions,New admissions,51.0
2023-09-02,nhsRegion,E40000010,North West,newAdmissions,New admissions,38.0
2023-09-02,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,76.0
2023-09-02,nhsRegion,E40000003,London,newAdmissions,New admissions,47.0
2023-09-02,nhsRegion,E40000006,South West,newAdmissions,New admissions,46.0
2023-09-03,nhsRegion,E40000006,South West,newAdmissions,New admissions,67.0
2023-09-03,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,104.0
2023-09-03,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,94.0
2023-09-03,nhsRegion,E40000003,London,newAdmissions,New admissions,54.0
2023-09-03,nhsRegion,E40000010,North West,newAdmissions,New admissions,65.0
2023-09-03,nhsRegion,E40000007,East of England,newAdmissions,New admissions,72.0
2023-09-03,nhsRegion,E40000005,South East,newAdmissions,New admissions,80.0
2023-09-04,nhsRegion,E40000003,London,newAdmissions,New admissions,70.0
2023-09-04,nhsRegion,E40000010,North West,newAdmissions,New admissions,58.0
2023-09-04,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,92.0
2023-09-04,nhsRegion,E40000007,East of England,newAdmissions,New admissions,62.0
2023-09-04,nhsRegion,E40000005,South East,newAdmissions,New admissions,86.0
2023-09-04,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,108.0
2023-09-04,nhsRegion,E40000006,South West,newAdmissions,New admissions,68.0
2023-09-05,nhsRegion,E40000006,South West,newAdmissions,New admissions,38.0
2023-09-05,nhsRegion,E40000005,South East,newAdmissions,New admissions,66.0
2023-09-05,nhsRegion,E40000007,East of England,newAdmissions,New admissions,69.0
2023-09-05,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,94.0
2023-09-05,nhsRegion,E40000010,North West,newAdmissions,New admissions,70.0
2023-09-05,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,88.0
2023-09-05,nhsRegion,E40000003,London,newAdmissions,New admissions,70.0
2023-09-06,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,87.0
2023-09-06,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,92.0
2023-09-06,nhsRegion,E40000007,East of England,newAdmissions,New admissions,61.0
2023-09-06,nhsRegion,E40000003,London,newAdmissions,New admissions,63.0
2023-09-06,nhsRegion,E40000005,South East,newAdmissions,New admissions,76.0
2023-09-06,nhsRegion,E40000010,North West,newAdmissions,New admissions,65.0
2023-09-06,nhsRegion,E40000006,South West,newAdmissions,New admissions,49.0
2023-09-07,nhsRegion,E40000006,South West,newAdmissions,New admissions,53.0
2023-09-07,nhsRegion,E40000007,East of England,newAdmissions,New admissions,61.0
2023-09-07,nhsRegion,E40000003,London,newAdmissions,New admissions,61.0
2023-09-07,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,83.0
2023-09-07,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,102.0
2023-09-07,nhsRegion,E40000010,North West,newAdmissions,New admissions,58.0
2023-09-07,nhsRegion,E40000005,South East,newAdmissions,New admissions,57.0
2023-09-08,nhsRegion,E40000007,East of England,newAdmissions,New admissions,40.0
2023-09-08,nhsRegion,E40000005,South East,newAdmissions,New admissions,49.0
2023-09-08,nhsRegion,E40000003,London,newAdmissions,New admissions,68.0
2023-09-08,nhsRegion,E40000010,North West,newAdmissions,New admissions,31.0
2023-09-08,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,78.0
2023-09-08,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,86.0
2023-09-08,nhsRegion,E40000006,South West,newAdmissions,New admissions,30.0
2023-09-09,nhsRegion,E40000006,South West,newAdmissions,New admissions,39.0
2023-09-09,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,70.0
2023-09-09,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,78.0
2023-09-09,nhsRegion,E40000003,London,newAdmissions,New admissions,60.0
2023-09-09,nhsRegion,E40000005,South East,newAdmissions,New admissions,61.0
2023-09-09,nhsRegion,E40000007,East of England,newAdmissions,New admissions,36.0
2023-09-09,nhsRegion,E40000010,North West,newAdmissions,New admissions,44.0
2023-09-10,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,99.0
2023-09-10,nhsRegion,E40000003,London,newAdmissions,New admissions,64.0
2023-09-10,nhsRegion,E40000010,North West,newAdmissions,New admissions,43.0
2023-09-10,nhsRegion,E40000007,East of England,newAdmissions,New admissions,36.0
2023-09-10,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,77.0
2023-09-10,nhsRegion,E40000005,South East,newAdmissions,New admissions,73.0
2023-09-10,nhsRegion,E40000006,South West,newAdmissions,New admissions,59.0
2023-09-11,nhsRegion,E40000006,South West,newAdmissions,New admissions,50.0
2023-09-11,nhsRegion,E40000007,East of England,newAdmissions,New admissions,51.0
2023-09-11,nhsRegion,E40000010,North West,newAdmissions,New admissions,37.0
2023-09-11,nhsRegion,E40000003,London,newAdmissions,New admissions,54.0
2023-09-11,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,103.0
2023-09-11,nhsRegion,E40000005,South East,newAdmissions,New admissions,65.0
2023-09-11,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,85.0
2023-09-12,nhsRegion,E40000010,North West,newAdmissions,New admissions,44.0
2023-09-12,nhsRegion,E40000007,East of England,newAdmissions,New admissions,47.0
2023-09-12,nhsRegion,E40000003,London,newAdmissions,New admissions,86.0
2023-09-12,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,85.0
2023-09-12,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,60.0
2023-09-12,nhsRegion,E40000005,South East,newAdmissions,New admissions,62.0
2023-09-12,nhsRegion,E40000006,South West,newAdmissions,New admissions,60.0
2023-09-13,nhsRegion,E40000006,South West,newAdmissions,New admissions,44.0
2023-09-13,nhsRegion,E40000003,London,newAdmissions,New admissions,49.0
2023-09-13,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,69.0
2023-09-13,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,67.0
2023-09-13,nhsRegion,E40000007,East of England,newAdmissions,New admissions,58.0
2023-09-13,nhsRegion,E40000005,South East,newAdmissions,New admissions,50.0
2023-09-13,nhsRegion,E40000010,North West,newAdmissions,New admissions,28.0
2023-09-14,nhsRegion,E40000009,North East and Yorkshire,newAdmissions,New admissions,71.0
2023-09-14,nhsRegion,E40000005,South East,newAdmissions,New admissions,46.0
2023-09-14,nhsRegion,E40000010,North West,newAdmissions,New admissions,36.0
2023-09-14,nhsRegion,E40000008,Midlands,newAdmissions,New admissions,71.0
2023-09-14,nhsRegion,E40000003,London,newAdmissions,New admissions,50.0
2023-09-14,nhsRegion,E40000007,East of England,newAdmissions,New admissions,38.0
2023-09-14,nhsRegion,E40000006,South West,newAdmissions,New admissions,32.0
2023-09-15,nhsRegion,E40000006,South West,newAdmissions,New admissions,25.0
2023-09-15,nhsRegion,E40000003,London,newAdmissions,New admissions,49.0
